Time,Susceptible,Infected,Removed
45.2,0.09566621660672611,0.1253871239213183,0.7789466594719554
45.300000000000004,0.09530830894545883,0.12449562206160397,0.780196068992937
45.400000000000006,0.0949542726564462,0.12360913874445291,0.7814365885991008
45.5,0.09460406028398988,0.12272767128218676,0.7826682684338232
45.6,0.09425762500517888,0.12185121635736912,0.7838911586374518
45.7,0.0939149206343391,0.12097977005011938,0.7851053093155413
45.800000000000004,0.09357590161394537,0.12011332785265993,0.7863107705333946
45.900000000000006,0.09324052300565094,0.11925188468353809,0.7875075923108108
46.0,0.09290874048143359,0.1183954349015227,0.7886958246170436
46.1,0.09258051031485878,0.11754397231917486,0.7898755173659662
46.2,0.09225578937246005,0.11669749021609384,0.791046720411446
46.300000000000004,0.09193453510523603,0.11585598135183683,0.792209483542927
46.400000000000006,0.09161670554038229,0.11501943798005403,0.7933638564795635
46.5,0.09130225927833173,0.11418785193020822,0.7945098887914599
46.6,0.09099115547901854,0.11336121454647317,0.7956476299745081
46.7,0.09068335385233725,0.1125395166796477,0.7967771294680148
46.800000000000004,0.09037881465253321,0.11172274872864812,0.7978984366188185
46.900000000000006,0.0900774986704618,0.11091090065226263,0.7990116006772754
47.0,0.08977936722596712,0.11010396198061188,0.8001166707934209
47.1,0.08948438216037977,0.10930192182631544,0.8012136960133046
47.2,0.0891925058291344,0.10850476889536481,0.8023027252755006
47.300000000000004,0.08890370109450643,0.10771249149770215,0.8033838074077913
47.400000000000006,0.08861793131846808,0.10692507755750533,0.8044569911240265
47.5,0.0883351603556317,0.10614251462340378,0.8055223250209643
47.6,0.08805535253613744,0.10536478994896499,0.8065798575148974
47.7,0.08777847266639482,0.10459189044989588,0.8076296368837091
47.800000000000004,0.08750448603013262,0.1038238026596367,0.8086717113102305
47.900000000000006,0.08723335837545362,0.10306051278255185,0.8097061288419943
48.0,0.08696505590827634,0.10230200670335889,0.8107329373883646
48.1,0.08669954528589081,0.10154826999630003,0.811752184717809
48.2,0.08643679361062856,0.10079928793405682,0.8127639184553145
48.300000000000004,0.0861767684236466,0.10005504549640715,0.813768186079946
48.400000000000006,0.08591943769882565,0.09931552737862505,0.8147650349225491
48.5,0.08566476983678238,0.09858071799962344,0.8157545121635941
48.6,0.08541273365899577,0.09785060150983918,0.8167366648311649
48.7,0.08516329838868911,0.09712516184750346,0.8177115397638073
48.800000000000004,0.08491643364003994,0.09640438276474529,0.8186791835952146
48.900000000000006,0.08467210945174895,0.09568824769233143,0.8196396428559194
49.0,0.0844302962547556,0.09497673984435329,0.820592963900891
49.1,0.08419096487044725,0.09426984221203635,0.8215391929175162
49.2,0.08395408650518929,0.09356753757110603,0.8224783759237045
49.300000000000004,0.08371963274496547,0.09286980848890869,0.8234105587661257
49.400000000000006,0.08348757555012812,0.09217663733129157,0.8243357871185801
49.5,0.0832578872502571,0.09148800626924496,0.8252541064804978
49.6,0.08303054053912666,0.09080389728530927,0.8261655621755639
49.7,0.08280550846977947,0.09012429217975136,0.827070199350469
49.800000000000004,0.0825827644316834,0.08944917262940211,0.8279680629389143
49.900000000000006,0.08236228214016444,0.08877852021055391,0.8288591976492815
50.0,0.08214403567908947,0.08811231626567614,0.8297436480552343
50.1,0.08192799947073294,0.08745054198390023,0.8306214585453667
50.2,0.08171414827047262,0.08679317840872837,0.8314926733207989
50.300000000000004,0.0815024571621989,0.08614020644373387,0.8323573363940672
50.400000000000006,0.08129290155380946,0.08549160685809833,0.8332154915880922
50.5,0.08108545717278799,0.08484736029199005,0.8340671825352218
50.6,0.08088010006186554,0.08420744726178761,0.8349124526763467
50.7,0.08067680657476348,0.08357184816515378,0.8357513452600827
50.800000000000004,0.08047555337201663,0.0829405432859632,0.83658390334202
50.900000000000006,0.08027631741687524,0.08231351279908868,0.837410169784036
51.0,0.08007907597128479,0.08169073677505052,0.8382301872536646
51.1,0.07988380659194204,0.08107219518453282,0.839043998223525
51.2,0.07969048712642642,0.08045786790277167,0.8398516449708018
51.300000000000004,0.07949909568031306,0.07984773478867657,0.8406531695310102
51.400000000000006,0.07930961060405922,0.07924177571314008,0.8414486136828006
51.5,0.07912201056560364,0.07863997036686468,0.8422380190675316
51.6,0.07893627450545262,0.07804229837063577,0.8430214271239115
51.7,0.07875238163171984,0.07744873928285984,0.8437988790854202
51.800000000000004,0.0785703114162173,0.07685927260446809,0.8445704159793145
51.900000000000006,0.07839004359058785,0.07627387778378655,0.8453360786256254
52.0,0.078211558142477,0.07569253422137842,0.8460959076361445
52.1,0.07803483531174227,0.07511522127486432,0.8468499434133933
52.2,0.07785985558669827,0.074541918263727,0.8475982261495746
52.300000000000004,0.07768659970039557,0.07397260447410563,0.8483407958254987
52.400000000000006,0.07751504862693138,0.07340725916358602,0.8490776922094825
52.5,0.07734518357779052,0.07284586156599274,0.8498089548562167
52.6,0.07717698599821425,0.07228839089618856,0.8505346231055971
52.7,0.07701043756359573,0.07173482635488795,0.8512547360815163
52.800000000000004,0.07684552019678015,0.071185147039257,0.8519693327639627
52.900000000000006,0.07668221607120787,0.07063933191753063,0.8526784520112614
53.0,0.07652050755271314,0.07009736008060088,0.8533821323666858
53.1,0.07636037722564923,0.06955921061316338,0.8540804121611872
53.2,0.07620180789042375,0.06902486259400999,0.8547733295155662
53.300000000000004,0.07604478256034553,0.06849429509954405,0.8554609223401103
53.400000000000006,0.07588928445850268,0.0679674872072701,0.8561432283342271
53.5,0.07573529701467044,0.0674444179992613,0.8568202849860681
53.6,0.075582803862247,0.0669250665656089,0.8574921295721439
53.7,0.0754317888352165,0.06640941200785773,0.8581587991569256
53.800000000000004,0.07528223596513711,0.06589743344243129,0.8588203305924315
53.900000000000006,0.07513412947815316,0.0653891100040508,0.8594767605177959
54.0,0.0749874537920298,0.06488442084915194,0.8601281253588181
54.1,0.07484219351320855,0.06438334515930313,0.8607744613274882
54.2,0.07469833343388271,0.06388586214462982,0.8614158044214874
54.300000000000004,0.07455585855224924,0.06339195096739683,0.8620521904803539
54.400000000000006,0.07441475407700669,0.06290159071998185,0.8626836552030114
54.5,0.07427500536392295,0.06241476063714648,0.8633102339989305
54.6,0.07413659794582651,0.061931439986246915,0.8639319620679264
54.7,0.07399951753090447,0.06145160806679388,0.8645488744023015
54.800000000000004,0.07386375000023444,0.0609752442127205,0.8651610057870449
54.900000000000006,0.07372928140534585,0.06050232779461506,0.865768390800039
55.0,0.07359609796580978,0.06003283822192093,0.8663710638122691
55.1,0.07346418606685626,0.059566754945105625,0.866969058988038
55.2,0.07333353225701811,0.05910405745780199,0.8675624102851798
55.300000000000004,0.07320412324580032,0.05864472529892294,0.8681511514552767
55.400000000000006,0.0730759459013741,0.0581887380547527,0.8687353160438731
55.5,0.07294898724829456,0.05773607536101659,0.8693149373906888
55.6,0.07282323446524103,0.057286716904931485,0.8698900486298273
55.7,0.07269867488277931,0.05684064242723979,0.8704606826899808
55.800000000000004,0.07257529599231426,0.0563978316908685,0.8710268723168172
55.900000000000006,0.07245308544743465,0.05595826447235715,0.8715886500802081
56.0,0.07233203103256035,0.0555219206509885,0.8721460483164512
56.1,0.07221212067661477,0.05508878016349023,0.872699099159895
56.2,0.07209334245143256,0.054658823004373074,0.8732478345441943
